model-E10-B100-1589305974,1589306041.35,0.91,0.06183,1.0,0.00076
model-E10-B100-1589305974,1589306042.154,0.96,0.03061,0.9,0.04133
model-E10-B100-1589305974,1589306042.773,0.93,0.04985,1.0,0.00127
model-E10-B100-1589305974,1589306043.401,0.9,0.06233,1.0,7e-05
model-E10-B100-1589305974,1589306044.036,0.99,0.01947,1.0,0.00798
model-E10-B100-1589305974,1589306044.676,0.94,0.05271,0.8,0.13686
model-E10-B100-1589305974,1589306045.348,0.89,0.08552,1.0,7e-05
model-E10-B100-1589305974,1589306045.841,0.95,0.03458,1.0,0.00129
model-E10-B100-1589305974,1589306046.323,0.98,0.02157,1.0,0.01517
model-E10-B100-1589305974,1589306046.804,0.99,0.01328,1.0,0.00198
model-E10-B100-1589305974,1589306047.295,0.93,0.0416,0.95,0.03421
model-E10-B100-1589305974,1589306047.986,0.97,0.03071,1.0,0.01889
model-E10-B100-1589305974,1589306048.5,1.0,0.00342,1.0,0.00559
model-E10-B100-1589305974,1589306048.988,0.96,0.02499,1.0,0.00083
model-E10-B100-1589305974,1589306049.461,0.96,0.03511,0.95,0.02419
model-E10-B100-1589305974,1589306049.933,0.97,0.01261,1.0,0.02876
model-E10-B100-1589305974,1589306050.578,0.97,0.02025,0.95,0.0307
model-E10-B100-1589305974,1589306051.064,0.98,0.02259,0.95,0.03725
model-E10-B100-1589305974,1589306051.539,0.97,0.02505,1.0,0.00131
model-E10-B100-1589305974,1589306052.01,0.99,0.01095,1.0,0.01503
model-E10-B100-1589305974,1589306052.479,0.98,0.02694,1.0,0.00031
model-E10-B100-1589305974,1589306053.131,0.95,0.03612,1.0,0.00512
model-E10-B100-1589305974,1589306053.607,0.98,0.019,1.0,0.0128
model-E10-B100-1589305974,1589306054.092,0.97,0.0176,1.0,0.00146
model-E10-B100-1589305974,1589306054.561,0.96,0.03032,0.95,0.02209
model-E10-B100-1589305974,1589306055.033,0.99,0.01388,1.0,0.00242
model-E10-B100-1589305974,1589306055.664,0.99,0.0146,1.0,0.00041
model-E10-B100-1589305974,1589306056.143,0.96,0.02942,1.0,0.00366
model-E10-B100-1589305974,1589306056.608,0.95,0.02753,0.95,0.01813
model-E10-B100-1589305974,1589306057.076,0.98,0.01845,1.0,0.00091
model-E10-B100-1589305974,1589306057.543,0.95,0.03962,1.0,0.00617
model-E10-B100-1589305974,1589306059.376,0.98,0.02138,1.0,0.00456
model-E10-B100-1589305974,1589306059.842,0.99,0.01112,1.0,0.00047
model-E10-B100-1589305974,1589306060.306,1.0,0.00541,1.0,0.00024
model-E10-B100-1589305974,1589306060.772,1.0,0.00649,1.0,0.00085
model-E10-B100-1589305974,1589306061.238,1.0,0.00512,0.95,0.03361
model-E10-B100-1589305974,1589306061.429,1.0,4e-05,1.0,0.00112
model-E10-B100-1589305974,1589306061.939,0.93,0.04837,1.0,0.00858
model-E10-B100-1589305974,1589306062.576,0.94,0.04026,1.0,0.00199
model-E10-B100-1589305974,1589306063.083,0.93,0.04516,1.0,1e-05
model-E10-B100-1589305974,1589306063.584,0.99,0.0117,0.95,0.02456
model-E10-B100-1589305974,1589306064.054,0.94,0.04291,1.0,0.00177
model-E10-B100-1589305974,1589306064.528,0.97,0.02201,1.0,0.01839
model-E10-B100-1589305974,1589306065.181,0.98,0.01942,1.0,0.00036
model-E10-B100-1589305974,1589306065.666,0.99,0.01769,1.0,0.00543
model-E10-B100-1589305974,1589306066.137,0.95,0.03391,1.0,0.00099
model-E10-B100-1589305974,1589306066.62,0.97,0.02584,1.0,0.00377
model-E10-B100-1589305974,1589306067.103,0.95,0.03308,0.95,0.04876
model-E10-B100-1589305974,1589306067.755,0.95,0.03718,0.95,0.05538
model-E10-B100-1589305974,1589306068.237,0.98,0.0202,1.0,0.00032
model-E10-B100-1589305974,1589306068.719,0.98,0.01185,1.0,0.00714
model-E10-B100-1589305974,1589306069.189,0.98,0.02323,1.0,0.00137
model-E10-B100-1589305974,1589306069.668,0.99,0.01064,1.0,0.00157
model-E10-B100-1589305974,1589306070.328,0.97,0.02775,0.9,0.05536
model-E10-B100-1589305974,1589306070.808,0.98,0.01512,1.0,0.01807
model-E10-B100-1589305974,1589306071.287,0.96,0.02143,1.0,0.00018
model-E10-B100-1589305974,1589306071.768,0.98,0.01618,1.0,0.0025
model-E10-B100-1589305974,1589306072.259,0.99,0.00624,1.0,0.00324
model-E10-B100-1589305974,1589306072.919,0.99,0.01485,1.0,0.00509
model-E10-B100-1589305974,1589306073.409,0.97,0.02295,1.0,0.00119
model-E10-B100-1589305974,1589306073.897,0.99,0.01549,1.0,0.004
model-E10-B100-1589305974,1589306074.386,0.99,0.00677,1.0,0.0011
model-E10-B100-1589305974,1589306074.877,0.99,0.01346,1.0,0.00145
model-E10-B100-1589305974,1589306075.544,0.96,0.02977,1.0,0.00054
model-E10-B100-1589305974,1589306076.01,0.97,0.01904,0.95,0.01959
model-E10-B100-1589305974,1589306076.477,0.97,0.01803,1.0,0.00014
model-E10-B100-1589305974,1589306076.946,0.99,0.01311,1.0,0.00026
model-E10-B100-1589305974,1589306077.414,0.98,0.00827,1.0,4e-05
model-E10-B100-1589305974,1589306078.056,0.99,0.01249,1.0,0.00669
model-E10-B100-1589305974,1589306078.535,0.97,0.02604,1.0,0.00297
model-E10-B100-1589305974,1589306079.013,0.97,0.02959,1.0,0.00033
model-E10-B100-1589305974,1589306079.503,1.0,0.00685,1.0,0.00544
model-E10-B100-1589305974,1589306079.985,0.98,0.02312,0.95,0.02773
model-E10-B100-1589305974,1589306080.635,0.94,0.03935,1.0,0.00095
model-E10-B100-1589305974,1589306081.118,1.0,0.00323,1.0,0.00149
model-E10-B100-1589305974,1589306081.599,0.99,0.01263,0.9,0.06031
model-E10-B100-1589305974,1589306082.088,0.97,0.02759,1.0,0.00687
model-E10-B100-1589305974,1589306082.573,0.94,0.03672,1.0,3e-05
model-E10-B100-1589305974,1589306082.765,0.75,0.11338,0.9,0.10283
model-E10-B100-1589305974,1589306083.254,0.87,0.11373,0.75,0.20274
model-E10-B100-1589305974,1589306083.901,0.83,0.14835,0.75,0.22501
model-E10-B100-1589305974,1589306084.372,0.64,0.31978,0.85,0.15621
model-E10-B100-1589305974,1589306084.841,0.8,0.17363,0.7,0.29935
model-E10-B100-1589305974,1589306085.313,0.81,0.17023,0.85,0.1127
model-E10-B100-1589305974,1589306085.786,0.83,0.16334,0.75,0.19495
model-E10-B100-1589305974,1589306086.633,0.82,0.1657,1.0,4e-05
model-E10-B100-1589305974,1589306087.108,0.87,0.10809,0.9,0.08548
model-E10-B100-1589305974,1589306087.576,0.9,0.0852,1.0,0.01391
model-E10-B100-1589305974,1589306088.05,0.91,0.0783,0.7,0.23133
model-E10-B100-1589305974,1589306088.523,0.79,0.16717,0.65,0.32493
model-E10-B100-1589305974,1589306089.17,0.82,0.16446,0.75,0.20466
model-E10-B100-1589305974,1589306089.65,0.78,0.19181,0.85,0.13198
model-E10-B100-1589305974,1589306090.134,0.92,0.07174,0.95,0.05352
model-E10-B100-1589305974,1589306090.632,0.89,0.08862,0.9,0.10683
model-E10-B100-1589305974,1589306091.117,0.87,0.10838,0.9,0.06834
model-E10-B100-1589305974,1589306091.78,0.84,0.14515,0.8,0.13134
model-E10-B100-1589305974,1589306092.265,0.88,0.11018,0.85,0.13219
model-E10-B100-1589305974,1589306092.748,0.91,0.07605,0.75,0.11604
model-E10-B100-1589305974,1589306093.232,0.85,0.08469,0.7,0.26971
model-E10-B100-1589305974,1589306093.713,0.87,0.10607,0.75,0.20264
model-E10-B100-1589305974,1589306094.366,0.89,0.07899,0.75,0.16123
model-E10-B100-1589305974,1589306094.849,0.86,0.1127,0.9,0.08521
model-E10-B100-1589305974,1589306095.34,0.84,0.13734,0.85,0.08937
model-E10-B100-1589305974,1589306095.823,0.95,0.03639,0.9,0.07571
model-E10-B100-1589305974,1589306096.309,0.89,0.0913,0.85,0.08626
model-E10-B100-1589305974,1589306096.941,0.89,0.07998,0.95,0.04497
model-E10-B100-1589305974,1589306097.41,0.91,0.05352,0.95,0.04641
model-E10-B100-1589305974,1589306097.878,0.95,0.04659,0.95,0.03432
model-E10-B100-1589305974,1589306098.344,0.93,0.0557,0.85,0.13288
model-E10-B100-1589305974,1589306098.814,0.92,0.05654,0.95,0.03657
model-E10-B100-1589305974,1589306099.461,0.94,0.03973,1.0,0.00385
model-E10-B100-1589305974,1589306099.926,0.95,0.04361,1.0,0.00937
model-E10-B100-1589305974,1589306100.391,0.92,0.06845,1.0,0.01255
model-E10-B100-1589305974,1589306100.878,0.9,0.06457,0.95,0.0463
model-E10-B100-1589305974,1589306101.343,0.93,0.06345,0.95,0.02438
model-E10-B100-1589305974,1589306101.983,0.91,0.05524,0.9,0.08098
model-E10-B100-1589305974,1589306102.456,0.95,0.03812,1.0,0.01548
model-E10-B100-1589305974,1589306102.93,0.98,0.01456,1.0,0.01987
model-E10-B100-1589305974,1589306103.398,0.95,0.03198,0.95,0.0276
model-E10-B100-1589305974,1589306103.863,0.96,0.03333,0.95,0.01979
model-E10-B100-1589305974,1589306104.051,1.0,0.00268,1.0,0.0149
model-E10-B100-1589305974,1589306104.545,0.87,0.09169,0.9,0.07584
model-E10-B100-1589305974,1589306105.199,0.95,0.03596,0.95,0.02686
model-E10-B100-1589305974,1589306105.685,0.9,0.06042,0.95,0.04589
model-E10-B100-1589305974,1589306106.17,0.93,0.05461,0.8,0.15838
model-E10-B100-1589305974,1589306106.652,0.84,0.12709,0.8,0.10274
model-E10-B100-1589305974,1589306107.137,0.89,0.08571,1.0,0.00291
model-E10-B100-1589305974,1589306107.81,0.93,0.05049,0.95,0.02617
model-E10-B100-1589305974,1589306108.297,0.97,0.01871,1.0,0.02468
model-E10-B100-1589305974,1589306108.782,0.9,0.06595,1.0,0.0134
model-E10-B100-1589305974,1589306109.267,0.86,0.07772,0.85,0.11328
model-E10-B100-1589305974,1589306109.776,0.87,0.06705,0.9,0.04558
model-E10-B100-1589305974,1589306110.442,0.98,0.02404,0.95,0.02657
model-E10-B100-1589305974,1589306110.933,0.95,0.03836,1.0,0.02672
model-E10-B100-1589305974,1589306111.423,0.96,0.02966,0.95,0.06917
model-E10-B100-1589305974,1589306111.908,0.95,0.03718,0.95,0.02465
model-E10-B100-1589305974,1589306112.391,0.96,0.02764,1.0,0.00052
model-E10-B100-1589305974,1589306113.056,0.94,0.0465,0.95,0.02878
model-E10-B100-1589305974,1589306113.546,0.99,0.02075,1.0,0.0129
model-E10-B100-1589305974,1589306114.052,0.91,0.06582,1.0,0.00171
model-E10-B100-1589305974,1589306114.559,0.93,0.04823,0.9,0.06036
model-E10-B100-1589305974,1589306115.055,0.99,0.01816,1.0,0.01044
model-E10-B100-1589305974,1589306115.718,0.97,0.02282,1.0,0.01057
model-E10-B100-1589305974,1589306116.209,0.97,0.02573,1.0,0.00611
model-E10-B100-1589305974,1589306116.692,0.92,0.04746,1.0,0.00874
model-E10-B100-1589305974,1589306117.175,0.97,0.02747,1.0,0.01311
model-E10-B100-1589305974,1589306117.661,0.98,0.01999,0.95,0.02336
model-E10-B100-1589305974,1589306118.319,0.95,0.0332,1.0,0.00674
model-E10-B100-1589305974,1589306118.792,0.95,0.03969,1.0,0.01247
model-E10-B100-1589305974,1589306119.272,0.96,0.03586,1.0,0.0009
model-E10-B100-1589305974,1589306119.741,0.98,0.01626,1.0,0.00837
model-E10-B100-1589305974,1589306120.24,0.97,0.02212,1.0,0.00022
model-E10-B100-1589305974,1589306121.244,0.98,0.02228,1.0,0.00074
model-E10-B100-1589305974,1589306121.751,0.96,0.0345,1.0,0.00894
model-E10-B100-1589305974,1589306122.261,0.95,0.04738,1.0,0.00869
model-E10-B100-1589305974,1589306122.743,0.98,0.01403,1.0,0.00059
model-E10-B100-1589305974,1589306123.232,0.98,0.02696,1.0,0.00513
model-E10-B100-1589305974,1589306123.879,0.99,0.01724,1.0,0.00104
model-E10-B100-1589305974,1589306124.354,0.98,0.01573,1.0,0.01198
model-E10-B100-1589305974,1589306124.827,0.98,0.01169,1.0,0.001
model-E10-B100-1589305974,1589306125.339,0.99,0.0135,0.95,0.03303
model-E10-B100-1589305974,1589306125.848,0.98,0.01332,0.95,0.04321
model-E10-B100-1589305974,1589306126.038,1.0,0.00136,1.0,0.00185
model-E10-B100-1589305974,1589306126.539,0.96,0.02882,1.0,0.00075
model-E10-B100-1589305974,1589306127.231,0.97,0.01376,1.0,0.00163
model-E10-B100-1589305974,1589306127.734,0.94,0.02962,1.0,0.00021
model-E10-B100-1589305974,1589306128.232,0.99,0.01452,1.0,0.00742
model-E10-B100-1589305974,1589306128.709,0.97,0.02091,0.95,0.03408
model-E10-B100-1589305974,1589306129.212,0.96,0.02293,1.0,0.00624
model-E10-B100-1589305974,1589306129.859,0.96,0.03363,1.0,0.0088
model-E10-B100-1589305974,1589306130.339,0.99,0.00707,1.0,0.0207
model-E10-B100-1589305974,1589306130.815,0.99,0.01327,1.0,0.00102
model-E10-B100-1589305974,1589306131.29,1.0,0.01063,1.0,0.00092
model-E10-B100-1589305974,1589306131.763,0.95,0.03324,1.0,0.01721
model-E10-B100-1589305974,1589306132.413,0.98,0.02169,1.0,0.00078
model-E10-B100-1589305974,1589306132.897,0.98,0.01991,1.0,0.00238
model-E10-B100-1589305974,1589306133.391,0.99,0.00746,1.0,0.00165
model-E10-B100-1589305974,1589306133.9,0.98,0.0228,1.0,0.00883
model-E10-B100-1589305974,1589306134.39,0.96,0.02418,1.0,0.00258
model-E10-B100-1589305974,1589306135.055,0.95,0.0421,1.0,0.00471
model-E10-B100-1589305974,1589306135.534,0.97,0.02511,1.0,0.01128
model-E10-B100-1589305974,1589306136.01,0.96,0.0318,1.0,0.01318
model-E10-B100-1589305974,1589306136.489,0.97,0.01406,1.0,0.0003
model-E10-B100-1589305974,1589306136.97,0.99,0.01469,0.95,0.03306
model-E10-B100-1589305974,1589306137.614,0.97,0.02389,1.0,0.00793
model-E10-B100-1589305974,1589306138.093,0.94,0.04029,1.0,0.00236
model-E10-B100-1589305974,1589306138.567,0.96,0.03356,1.0,0.007
model-E10-B100-1589305974,1589306139.047,0.99,0.00772,1.0,0.00415
model-E10-B100-1589305974,1589306139.537,1.0,0.00571,1.0,0.00163
model-E10-B100-1589305974,1589306140.24,0.96,0.02876,1.0,0.0002
model-E10-B100-1589305974,1589306140.732,0.98,0.01509,1.0,0.00052
model-E10-B100-1589305974,1589306141.223,0.98,0.01777,1.0,0.00429
model-E10-B100-1589305974,1589306141.712,0.97,0.02697,1.0,0.01272
model-E10-B100-1589305974,1589306142.201,0.98,0.01016,1.0,0.01233
model-E10-B100-1589305974,1589306142.859,0.99,0.01412,1.0,0.00201
model-E10-B100-1589305974,1589306143.351,0.96,0.02605,1.0,0.00172
model-E10-B100-1589305974,1589306143.837,0.97,0.02722,1.0,0.00012
model-E10-B100-1589305974,1589306144.323,0.98,0.01213,1.0,0.00129
model-E10-B100-1589305974,1589306144.812,0.97,0.02523,1.0,0.00091
model-E10-B100-1589305974,1589306145.464,0.98,0.01305,1.0,2e-05
model-E10-B100-1589305974,1589306145.947,1.0,0.00401,1.0,2e-05
model-E10-B100-1589305974,1589306146.42,0.98,0.01047,0.95,0.01699
model-E10-B100-1589305974,1589306146.888,0.99,0.01359,1.0,0.00907
model-E10-B100-1589305974,1589306147.387,0.99,0.01113,1.0,0.00127
model-E10-B100-1589305974,1589306147.62,1.0,0.00624,1.0,0.00173
model-E10-B100-1589305974,1589306148.151,0.98,0.01218,1.0,0.00583
model-E10-B100-1589305974,1589306148.825,0.99,0.01242,1.0,0.01262
model-E10-B100-1589305974,1589306149.318,0.93,0.03508,1.0,0.01204
model-E10-B100-1589305974,1589306149.817,0.99,0.01589,1.0,0.00293
model-E10-B100-1589305974,1589306150.313,0.97,0.01974,1.0,0.00011
model-E10-B100-1589305974,1589306150.83,0.98,0.01945,1.0,0.0019
model-E10-B100-1589305974,1589306151.483,0.96,0.03287,1.0,9e-05
model-E10-B100-1589305974,1589306151.956,0.92,0.05474,1.0,0.00383
model-E10-B100-1589305974,1589306152.444,0.98,0.01566,1.0,0.00167
model-E10-B100-1589305974,1589306152.931,1.0,0.00429,1.0,0.00023
model-E10-B100-1589305974,1589306153.422,0.99,0.00963,1.0,0.00117
model-E10-B100-1589305974,1589306154.11,0.99,0.01585,1.0,0.01475
model-E10-B100-1589305974,1589306154.61,0.96,0.03067,0.95,0.03408
model-E10-B100-1589305974,1589306155.09,1.0,0.00466,1.0,0.00144
model-E10-B100-1589305974,1589306155.583,0.98,0.01704,1.0,0.01073
model-E10-B100-1589305974,1589306156.129,0.99,0.0148,1.0,0.00021
model-E10-B100-1589305974,1589306156.945,0.98,0.02237,1.0,0.00272
model-E10-B100-1589305974,1589306157.487,0.99,0.00652,1.0,0.00035
model-E10-B100-1589305974,1589306157.993,0.97,0.02719,1.0,0.00026
model-E10-B100-1589305974,1589306158.498,0.99,0.01017,1.0,0.00022
model-E10-B100-1589305974,1589306158.996,1.0,0.00165,1.0,0.001
model-E10-B100-1589305974,1589306159.681,0.98,0.01605,1.0,0.01115
model-E10-B100-1589305974,1589306160.176,0.96,0.01852,1.0,0.00373
model-E10-B100-1589305974,1589306160.669,0.97,0.0244,1.0,0.00135
model-E10-B100-1589305974,1589306161.165,1.0,0.00518,1.0,0.00227
model-E10-B100-1589305974,1589306161.658,0.99,0.00747,1.0,7e-05
model-E10-B100-1589305974,1589306162.81,0.97,0.0225,1.0,0.00232
model-E10-B100-1589305974,1589306163.471,0.98,0.0084,1.0,0.00271
model-E10-B100-1589305974,1589306164.123,0.99,0.00574,1.0,0.00011
model-E10-B100-1589305974,1589306164.747,0.98,0.01469,1.0,0.00511
model-E10-B100-1589305974,1589306165.366,0.99,0.01032,1.0,0.00429
model-E10-B100-1589305974,1589306166.007,0.99,0.00855,1.0,0.00029
model-E10-B100-1589305974,1589306166.513,0.98,0.01821,1.0,0.0006
model-E10-B100-1589305974,1589306166.992,0.97,0.02233,1.0,2e-05
model-E10-B100-1589305974,1589306167.48,0.99,0.00547,1.0,6e-05
model-E10-B100-1589305974,1589306167.957,0.98,0.02166,1.0,9e-05
model-E10-B100-1589305974,1589306168.61,0.99,0.00982,1.0,0.00028
model-E10-B100-1589305974,1589306169.089,1.0,0.00145,1.0,0.01475
model-E10-B100-1589305974,1589306169.563,0.98,0.00847,1.0,0.0029
model-E10-B100-1589305974,1589306170.037,0.99,0.01203,1.0,0.00011
model-E10-B100-1589305974,1589306170.517,0.99,0.01052,1.0,5e-05
model-E10-B100-1589305974,1589306170.721,1.0,0.00417,1.0,0.00023
model-E10-B100-1589305974,1589306171.217,0.98,0.01093,1.0,7e-05
model-E10-B100-1589305974,1589306171.904,0.99,0.01204,1.0,0.00177
model-E10-B100-1589305974,1589306172.393,0.97,0.01761,1.0,0.00027
model-E10-B100-1589305974,1589306172.871,0.99,0.01361,1.0,0.00024
model-E10-B100-1589305974,1589306173.346,0.98,0.01521,1.0,0.00656
model-E10-B100-1589305974,1589306173.841,1.0,0.0132,1.0,0.00107
model-E10-B100-1589305974,1589306174.533,0.98,0.02116,1.0,0.00061
model-E10-B100-1589305974,1589306175.029,0.96,0.0242,1.0,0.00336
model-E10-B100-1589305974,1589306175.513,0.99,0.01508,1.0,0.00167
model-E10-B100-1589305974,1589306176.0,0.99,0.00979,1.0,0.0017
model-E10-B100-1589305974,1589306176.479,0.99,0.0079,1.0,0.00028
model-E10-B100-1589305974,1589306177.121,0.99,0.01125,1.0,0.00039
model-E10-B100-1589305974,1589306177.602,0.99,0.01185,1.0,0.00048
model-E10-B100-1589305974,1589306178.077,1.0,0.00084,1.0,0.00171
model-E10-B100-1589305974,1589306178.558,0.99,0.00779,1.0,0.00914
model-E10-B100-1589305974,1589306179.071,0.98,0.01584,1.0,2e-05
model-E10-B100-1589305974,1589306179.76,0.98,0.01965,1.0,0.00015
model-E10-B100-1589305974,1589306180.25,1.0,0.00072,1.0,0.00057
model-E10-B100-1589305974,1589306180.731,0.98,0.02211,1.0,0.0004
model-E10-B100-1589305974,1589306181.212,0.99,0.00654,1.0,0.00061
model-E10-B100-1589305974,1589306181.692,1.0,0.00163,1.0,0.00019
model-E10-B100-1589305974,1589306182.371,0.97,0.0214,1.0,0.0001
model-E10-B100-1589305974,1589306182.862,0.99,0.00595,1.0,0.00053
model-E10-B100-1589305974,1589306183.381,0.99,0.01328,1.0,0.0
model-E10-B100-1589305974,1589306183.909,1.0,0.00203,1.0,0.00019
model-E10-B100-1589305974,1589306184.407,1.0,0.00191,1.0,4e-05
model-E10-B100-1589305974,1589306185.09,0.99,0.00997,1.0,0.00078
model-E10-B100-1589305974,1589306185.597,0.97,0.01559,1.0,0.00015
model-E10-B100-1589305974,1589306186.102,0.99,0.00557,1.0,8e-05
model-E10-B100-1589305974,1589306186.603,0.98,0.0222,1.0,0.00205
model-E10-B100-1589305974,1589306187.091,0.99,0.01213,1.0,1e-05
model-E10-B100-1589305974,1589306187.783,1.0,0.00425,1.0,1e-05
model-E10-B100-1589305974,1589306188.286,0.98,0.01131,1.0,0.00022
model-E10-B100-1589305974,1589306188.774,0.99,0.01461,1.0,0.00017
model-E10-B100-1589305974,1589306189.269,0.99,0.00849,1.0,0.00839
model-E10-B100-1589305974,1589306189.755,0.97,0.02017,1.0,1e-05
model-E10-B100-1589305974,1589306190.444,0.99,0.00987,1.0,0.0
model-E10-B100-1589305974,1589306190.944,1.0,0.00056,1.0,0.0002
model-E10-B100-1589305974,1589306191.472,1.0,0.00123,1.0,0.00759
model-E10-B100-1589305974,1589306191.98,1.0,0.00231,1.0,2e-05
model-E10-B100-1589305974,1589306192.471,0.99,0.00932,1.0,1e-05
model-E10-B100-1589305974,1589306192.672,1.0,0.00104,0.95,0.01654
model-E10-B100-1589319969,1589319975.341,0.41,0.25203,0.7,0.21679
model-E10-B100-1589319969,1589319988.039,0.41,0.29938,0.45,0.24829
model-E10-B100-1589319969,1589319992.614,0.54,0.24506,0.4,0.26738
model-E10-B100-1589319969,1589319997.14,0.4,0.27227,0.3,0.26981
model-E10-B100-1589319969,1589320002.018,0.46,0.25473,0.6,0.24284
model-E10-B100-1589319969,1589320006.877,0.51,0.2488,0.7,0.24236
model-E10-B100-1589319969,1589320016.012,0.61,0.24505,0.45,0.25116
model-E10-B100-1589319969,1589320021.334,0.53,0.24605,0.7,0.22431
model-E10-B100-1589319969,1589320026.323,0.51,0.24916,0.6,0.23565
model-E10-B100-1589319969,1589320031.221,0.52,0.24788,0.6,0.23523
model-E10-B100-1589319969,1589320036.256,0.5,0.24928,0.35,0.25968
model-E10-B100-1589319969,1589320042.716,0.53,0.24403,0.4,0.24751
model-E10-B100-1589319969,1589320047.86,0.58,0.23946,0.55,0.24038
model-E10-B100-1589319969,1589320052.773,0.57,0.24189,0.65,0.2325
model-E10-B100-1589319969,1589320057.72,0.56,0.2395,0.7,0.23243
model-E10-B100-1589319969,1589320062.934,0.66,0.23772,0.6,0.23603
model-E10-B100-1589319969,1589320069.101,0.69,0.23296,0.7,0.23474
model-E10-B100-1589319969,1589320074.687,0.67,0.22857,0.85,0.20916
model-E10-B100-1589319969,1589320079.689,0.77,0.21859,0.65,0.21788
model-E10-B100-1589319969,1589320084.72,0.72,0.20213,0.7,0.20611
model-E10-B100-1589319969,1589320089.911,0.71,0.18817,0.7,0.21019
model-E10-B100-1589319969,1589320095.712,0.76,0.1843,0.9,0.15777
model-E10-B100-1589319969,1589320100.929,0.86,0.17012,0.8,0.15754
model-E10-B100-1589319969,1589320105.875,0.89,0.13815,0.7,0.20432
model-E10-B100-1589319969,1589320110.819,0.84,0.13605,0.55,0.25693
model-E10-B100-1589319969,1589320115.788,0.98,0.09425,0.95,0.11347
model-E10-B100-1589319969,1589320121.661,0.86,0.12547,0.75,0.18091
model-E10-B100-1589319969,1589320126.787,0.85,0.10784,0.9,0.10082
model-E10-B100-1589319969,1589320131.872,0.84,0.12586,0.8,0.11494
model-E10-B100-1589319969,1589320136.888,0.84,0.09937,0.8,0.14939
model-E10-B100-1589319969,1589320142.296,0.78,0.1498,0.85,0.07368
model-E10-B100-1589319969,1589320148.963,0.93,0.05492,0.9,0.05836
model-E10-B100-1589319969,1589320154.687,0.77,0.17075,0.8,0.16071
model-E10-B100-1589319969,1589320159.07,0.83,0.11273,0.95,0.06298
model-E10-B100-1589319969,1589320163.806,0.83,0.1308,0.7,0.15533
model-E10-B100-1589319969,1589320167.782,0.85,0.10515,0.95,0.09382
model-E10-B100-1589319969,1589320172.225,0.87,0.09111,0.85,0.08218
model-E10-B100-1589319969,1589320176.164,0.84,0.11714,0.85,0.12691
model-E10-B100-1589319969,1589320179.992,0.85,0.09073,0.9,0.07994
model-E10-B100-1589319969,1589320183.684,0.9,0.07014,0.85,0.11066
model-E10-B100-1589319969,1589320187.538,0.9,0.07675,0.85,0.07054
model-E10-B100-1589319969,1589320188.954,1.0,0.005,0.85,0.07681
model-E10-B100-1589319969,1589320192.957,0.93,0.06232,0.8,0.09675
model-E10-B100-1589319969,1589320198.17,0.92,0.05795,1.0,0.02814
model-E10-B100-1589319969,1589320202.121,0.9,0.07101,0.95,0.05988
model-E10-B100-1589319969,1589320205.726,0.9,0.07317,0.9,0.07806
model-E10-B100-1589319969,1589320209.686,0.93,0.05676,1.0,0.02763
model-E10-B100-1589319969,1589320213.539,0.89,0.07589,0.9,0.06962
model-E10-B100-1589319969,1589320218.084,0.93,0.05245,0.85,0.0641
model-E10-B100-1589319969,1589320221.918,0.94,0.05256,0.85,0.10246
model-E10-B100-1589319969,1589320225.625,0.9,0.06179,0.9,0.08536
model-E10-B100-1589319969,1589320229.437,0.95,0.0497,0.9,0.06437
model-E10-B100-1589319969,1589320233.066,0.88,0.09125,0.95,0.07392
model-E10-B100-1589319969,1589320238.381,0.91,0.06321,0.95,0.04819
model-E10-B100-1589319969,1589320243.049,0.95,0.04816,1.0,0.04411
model-E10-B100-1589319969,1589320251.913,0.91,0.06033,0.95,0.0547
model-E10-B100-1589319969,1589320258.832,0.95,0.04605,0.95,0.04793
model-E10-B100-1589319969,1589320265.18,0.97,0.02856,0.9,0.07813
model-E10-B100-1589319969,1589320272.939,0.93,0.05008,1.0,0.01723
model-E10-B100-1589319969,1589320278.417,0.95,0.04302,1.0,0.02403
model-E10-B100-1589319969,1589320283.814,0.97,0.03919,0.95,0.04221
model-E10-B100-1589319969,1589320289.445,0.96,0.0313,0.95,0.03947
model-E10-B100-1589319969,1589320294.441,0.94,0.04766,1.0,0.02715
model-E10-B100-1589319969,1589320300.015,0.97,0.02858,0.85,0.0896
model-E10-B100-1589319969,1589320305.238,0.95,0.04004,0.95,0.03222
model-E10-B100-1589319969,1589320310.257,0.95,0.04039,1.0,0.03455
model-E10-B100-1589319969,1589320315.089,0.94,0.04403,1.0,0.01874
model-E10-B100-1589319969,1589320320.33,0.97,0.02283,0.85,0.11444
model-E10-B100-1589319969,1589320326.366,0.99,0.02554,0.8,0.12483
model-E10-B100-1589319969,1589320331.721,0.96,0.03622,0.95,0.0448
model-E10-B100-1589319969,1589320337.248,0.93,0.05987,1.0,0.0088
model-E10-B100-1589319969,1589320342.182,0.93,0.05228,0.95,0.03914
model-E10-B100-1589319969,1589320347.715,0.95,0.05039,0.95,0.04107
model-E10-B100-1589319969,1589320353.726,0.97,0.02551,0.85,0.11838
model-E10-B100-1589319969,1589320359.24,0.92,0.05039,0.95,0.03226
model-E10-B100-1589319969,1589320364.692,0.95,0.04485,1.0,0.01454
model-E10-B100-1589319969,1589320370.193,0.96,0.03424,0.9,0.06387
model-E10-B100-1589319969,1589320375.02,0.95,0.03665,0.95,0.02035
model-E10-B100-1589319969,1589320381.692,0.98,0.01582,0.95,0.07139
